Column1,Column2,Column3
2.169443,0.081382565,2.0880604
2.1741283,0.08100459,2.0931237
2.1874146,0.07807365,2.109341
2.1674058,0.079915255,2.0874906
2.173814,0.07931226,2.0945017
2.229637,0.078459814,2.1511772
2.212593,0.08031331,2.1322799
2.2205927,0.07798736,2.1426053
2.1877847,0.07780497,2.1099796
2.1820064,0.07724432,2.104762
2.1743197,0.076931976,2.0973878
2.190284,0.07723966,2.1130443
2.222719,0.076864585,2.1458545
2.1688423,0.07715897,2.0916834
2.182397,0.076941915,2.105455
2.1794872,0.07639183,2.1030953
2.2055185,0.07679336,2.128725
2.1289277,0.07652236,2.0524054
2.152535,0.075600445,2.0769346
2.2169378,0.074764244,2.1421735
2.152098,0.07756967,2.0745282
2.1763463,0.074908756,2.1014376
2.1926727,0.07641385,2.1162589
2.182109,0.073011145,2.109098
2.1757762,0.07578386,2.0999923
2.1482942,0.07683053,2.0714636
2.1763585,0.075540535,2.100818
2.1608603,0.07528191,2.0855784
2.0544686,0.07097209,1.9834965
2.1547022,0.07396084,2.0807414
2.1728835,0.07155175,2.1013317
2.143878,0.073551714,2.0703263
2.2145278,0.07272878,2.141799
2.1255414,0.07285367,2.052688
2.1406527,0.071916156,2.0687366
2.1490555,0.0721627,2.0768929
2.1587942,0.073672794,2.0851214
2.137726,0.07308414,2.064642
2.1403587,0.07153069,2.068828
2.1232378,0.07146517,2.0517726
2.1605039,0.072244525,2.0882592
2.1365304,0.07017181,2.0663586
2.106635,0.070751965,2.0358832
2.1298172,0.07279552,2.0570216
2.0973105,0.07150642,2.025804
2.0945683,0.06942565,2.0251427
2.1163948,0.071815625,2.044579
2.219481,0.069550104,2.149931
2.1574101,0.07020664,2.0872035
2.1843297,0.070124805,2.114205
2.1741772,0.07006106,2.1041162
2.1227772,0.070197396,2.0525799
2.169923,0.07044776,2.0994754
2.0957413,0.06955267,2.0261886
2.162899,0.07247382,2.0904253
2.1151419,0.07086276,2.044279
2.1158261,0.07177126,2.044055
2.167745,0.06825337,2.0994918
2.1338274,0.06945347,2.064374
2.1072507,0.06917123,2.0380795
2.0814571,0.06983984,2.0116172
2.1186786,0.06719236,2.0514863
2.1065435,0.068914734,2.037629
2.1081884,0.07220263,2.0359857
2.1260574,0.068139255,2.057918
2.0971925,0.06917221,2.0280204
2.088345,0.06845657,2.0198884
2.1307223,0.06967606,2.0610461
2.0830457,0.070028536,2.0130172
2.0907388,0.06962407,2.0211146
2.0555122,0.07032653,1.9851856
2.1107118,0.06911908,2.0415928
2.0974338,0.07137302,2.0260608
2.0799088,0.06981286,2.010096
2.0706618,0.07061169,2.00005
2.075009,0.06860406,2.006405
2.0754375,0.06873601,2.0067015
2.0924704,0.068797275,2.023673
2.076074,0.07073371,2.00534
2.0936716,0.07048694,2.0231845
2.1140513,0.0698913,2.0441601
2.1302385,0.070113905,2.0601246
2.0357394,0.07074727,1.964992
2.041497,0.068831764,1.9726652
2.0586936,0.06757847,1.9911151
2.111756,0.069597445,2.0421586
2.0084999,0.06823076,1.9402691
2.053356,0.06830954,1.9850465
2.1326177,0.0689858,2.063632
2.1197882,0.069123626,2.0506644
2.0173955,0.06982703,1.9475685
2.0415835,0.069061175,1.9725223
2.1293652,0.06911908,2.0602462
2.0583138,0.06831098,1.9900028
2.1442027,0.0696601,2.0745425
2.0265393,0.06959077,1.9569486
2.0764265,0.06921375,2.0072126
2.1084232,0.0690276,2.0393956
2.0520039,0.06987101,1.9821329
2.0250187,0.069425054,1.9555936
2.091436,0.06868944,2.0227466
2.0345063,0.071439266,1.963067
2.0348566,0.069078706,1.9657779
2.0230496,0.06875819,1.9542913
2.1015642,0.07234224,2.029222
2.0844517,0.06858173,2.0158699
2.046882,0.06851204,1.97837
2.0732417,0.06949733,2.0037444
2.026685,0.07018282,1.9565022
2.0564795,0.06889328,1.9875863
2.0609148,0.07080025,1.9901145
2.111979,0.068602376,2.0433767
2.0749645,0.070232876,2.0047317
2.0172856,0.06794181,1.9493437
2.0434976,0.068253174,1.9752444
2.0425737,0.06951306,1.9730606
2.0392337,0.06791544,1.9713182
1.9860232,0.06930705,1.9167161
2.0346737,0.06946112,1.9652125
2.0100052,0.06823584,1.9417694
2.064519,0.06799552,1.9965234
2.0040135,0.06735804,1.9366554
2.0368173,0.06945781,1.9673594
1.9699141,0.068847775,1.9010663
2.0577946,0.06803859,1.989756
2.014284,0.06943563,1.9448482
2.0629163,0.07041025,1.9925061
2.0266285,0.06950689,1.9571216
2.0135384,0.069376945,1.9441614
2.0468295,0.069306426,1.9775231
1.9754325,0.068341255,1.9070913
1.9908526,0.067380965,1.9234717
2.0020204,0.06965451,1.9323658
2.0260062,0.06830902,1.9576973
2.0117326,0.068010546,1.943722
2.0170105,0.067140214,1.9498703
1.9676511,0.06801035,1.8996408
1.9957534,0.067640156,1.9281132
2.0082054,0.06878768,1.9394178
2.0222232,0.06677686,1.9554465
2.0063128,0.06783009,1.9384828
1.9664971,0.0688435,1.8976536
1.9520009,0.06772731,1.8842735
2.0676749,0.06887919,1.9987956
1.9493649,0.06805265,1.8813123
1.9957812,0.067465246,1.9283159
2.0516684,0.06897417,1.9826943
2.0066988,0.06717361,1.9395251
1.9348848,0.066556655,1.8683281
1.9766138,0.06761449,1.9089993
1.9397167,0.06720453,1.8725122
1.9435346,0.06696487,1.8765697
1.9694042,0.06605821,1.9033461
1.9484265,0.06931881,1.8791077
1.9971191,0.06584386,1.9312752
1.9522134,0.066165045,1.8860483
2.0044289,0.0670357,1.9373932
2.0063696,0.06739321,1.9389764
2.015106,0.06702812,1.9480779
2.016959,0.06580849,1.9511504
1.9411377,0.067630365,1.8735073
1.9356363,0.066371396,1.8692648
1.9200195,0.066658124,1.8533614
1.9239422,0.066278294,1.8576639
1.948776,0.06528148,1.8834945
2.0443628,0.066182055,1.9781806
1.9614561,0.06499096,1.8964651
2.0108466,0.066136785,1.9447098
2.02592,0.06610461,1.9598153
2.027382,0.06669972,1.9606822
1.9674199,0.065459035,1.9019608
1.9638048,0.06624813,1.8975567
1.9095032,0.065062895,1.8444403
1.9874399,0.06579354,1.9216464
1.9438914,0.06631424,1.8775772
1.9476905,0.06506945,1.882621
1.972757,0.065444954,1.907312
1.9838043,0.06493492,1.9188694
1.9618325,0.065362796,1.8964697
1.9151788,0.06457307,1.8506057
1.9913486,0.06451979,1.9268289
1.9692671,0.0638631,1.905404
1.9814776,0.0648404,1.9166372
1.872383,0.06445646,1.8079265
1.905663,0.06387955,1.8417835
1.9141355,0.064426,1.8497095
1.9515302,0.06621147,1.8853188
1.949615,0.06316745,1.8864475
1.9567826,0.06304115,1.8937414
1.9909697,0.06476634,1.9262034
1.9924862,0.064291485,1.9281948
1.8989098,0.06380985,1.8350999
1.9501796,0.06376511,1.8864145
1.9493899,0.062976524,1.8864135
1.9536732,0.064271145,1.8894022
1.9179553,0.062236164,1.8557191
1.9386774,0.063775964,1.8749014
1.9351293,0.0628656,1.8722637
1.9946456,0.06354045,1.9311051
1.9613382,0.06328603,1.8980521
1.8933699,0.06255542,1.8308145
1.9469855,0.06304283,1.8839426
1.9240816,0.06332572,1.8607558
1.93948,0.062206812,1.8772731
1.9696788,0.06204365,1.9076351
1.9441506,0.06409446,1.8800561
1.9464467,0.062604845,1.8838418
1.9123573,0.06197089,1.8503864
1.9402031,0.06314073,1.8770623
1.9080448,0.062422853,1.845622
1.9753675,0.063549556,1.911818
1.9730526,0.06208771,1.910965
1.9265486,0.062209237,1.8643394
1.9935185,0.06145814,1.9320604
1.9459342,0.06152546,1.8844087
1.9496914,0.06223696,1.8874545
1.9658564,0.06209715,1.9037592
1.9579768,0.06182136,1.8961555
1.984613,0.062234625,1.9223783
1.9538826,0.063223206,1.8906593
1.8917029,0.062023446,1.8296795
1.9227926,0.06332925,1.8594633
1.9475511,0.061707973,1.8858432
1.8879557,0.062186003,1.8257697
1.9176207,0.06254625,1.8550744
1.9886194,0.06354579,1.9250736
1.8672614,0.062110398,1.805151
1.8436962,0.06123937,1.7824569
1.9698669,0.06201413,1.9078528
1.9658428,0.06368344,1.9021595
1.8707694,0.062728696,1.8080407
1.8813186,0.061456215,1.8198624
1.9211695,0.061064105,1.8601054
2.0200584,0.062081844,1.9579766
1.9433486,0.061891586,1.8814571
2.0111897,0.06311688,1.9480729
1.9178684,0.06151751,1.8563509
1.8752977,0.06092795,1.8143697
1.9538934,0.06279516,1.8910983
1.9713421,0.064256415,1.9070857
1.995894,0.063813284,1.9320806
1.9077398,0.061671875,1.8460679
1.9147124,0.061822902,1.8528895
1.9089829,0.062311728,1.8466711
1.8641261,0.06179261,1.8023335
1.9219046,0.06161358,1.860291
1.8817967,0.0610034,1.8207933
1.9462912,0.060793784,1.8854975
1.9497021,0.06157432,1.8881278
1.902221,0.0642065,1.8380145
1.9172394,0.06323293,1.8540065
1.9769784,0.06285157,1.9141269
1.8857714,0.061940398,1.823831
1.9402479,0.06178521,1.8784627
1.9127507,0.06278037,1.8499703
1.8842086,0.06218449,1.8220241
1.8239815,0.060636763,1.7633448
1.955093,0.0617121,1.8933809
1.9547231,0.062172092,1.8925511
1.9858603,0.061971013,1.9238893
1.9577895,0.061152365,1.8966372
1.9052854,0.062454116,1.8428313
1.8759283,0.062281717,1.8136466
1.9032537,0.06176461,1.8414891
1.7553923,0.060884204,1.6945081
1.8677117,0.062091038,1.8056207
1.892808,0.061396874,1.8314111
1.9310079,0.06156394,1.8694439
1.8405162,0.060035784,1.7804804
1.9006487,0.062236495,1.8384122
1.8719298,0.061893124,1.8100367
1.8634543,0.062410608,1.8010437
1.9312837,0.0615428,1.869741
1.9662656,0.06110201,1.9051635
1.8778807,0.06109013,1.8167906
1.8823838,0.061360847,1.821023
1.9488606,0.0607101,1.8881506
1.8273441,0.05996405,1.76738
1.9652898,0.061989512,1.9033003
1.8972733,0.061457645,1.8358157
1.9043523,0.061609793,1.8427426
1.8902797,0.0616192,1.8286605
1.9225274,0.060982954,1.8615445
1.9319116,0.062243316,1.8696682
1.7999487,0.061248314,1.7387004
1.9080122,0.0619195,1.8460927
1.8969401,0.061604403,1.8353357
1.8833531,0.060738243,1.8226149
1.8833003,0.061277214,1.822023
1.8335642,0.060551517,1.7730126
1.8796217,0.06137943,1.8182423
1.8593265,0.06073863,1.7985878
1.8805954,0.060990576,1.8196049
1.8824565,0.061770484,1.8206861
1.8462571,0.06103258,1.7852246
1.9071454,0.06107176,1.8460736
1.8741945,0.061835892,1.8123586
1.8906962,0.059559453,1.8311367
1.8721826,0.059333615,1.812849
1.8728461,0.06147901,1.8113672
1.9245459,0.061427575,1.8631183
1.9120499,0.06279247,1.8492575
1.9384112,0.061679333,1.8767319
1.8981495,0.061812993,1.8363365
1.9528481,0.06170126,1.8911468
1.8083786,0.06057606,1.7478025
1.8978146,0.060210828,1.8376038
1.8492191,0.061193652,1.7880254
1.8578119,0.060920365,1.7968916
1.9137039,0.060748644,1.8529552
1.8563796,0.060328566,1.796051
1.8847138,0.06134686,1.8233669
1.7972592,0.06055176,1.7367074
1.960098,0.061510805,1.8985872
1.890117,0.060273968,1.829843
1.8873944,0.060999636,1.8263948
1.9334211,0.06184701,1.8715742
1.8536808,0.05982358,1.7938572
1.8827322,0.059904527,1.8228276
1.8493869,0.0602468,1.7891401
1.8288102,0.061044767,1.7677654
1.879689,0.0605553,1.8191336
1.8317138,0.05903618,1.7726777
1.8593271,0.060814537,1.7985126
1.8145794,0.059137568,1.7554418
1.8243823,0.061272096,1.7631102
1.810757,0.059208,1.751549
1.8256506,0.06129465,1.7643559
1.7919283,0.060613602,1.7313147
1.9205139,0.06067317,1.8598408
1.8988606,0.061109755,1.8377508
1.852292,0.06102695,1.791265
1.9086002,0.06101766,1.8475826
1.8818351,0.061755035,1.82008
1.8827995,0.06063477,1.8221648
1.8357444,0.061185393,1.774559
1.8375628,0.06090544,1.7766573
1.8241421,0.058242492,1.7658997
1.8421347,0.059521258,1.7826135
1.8196591,0.059050277,1.7606088
1.7504853,0.058911964,1.6915734
1.8753337,0.06142076,1.8139129
1.843088,0.060879577,1.7822084
1.8614838,0.060265254,1.8012185
1.8079339,0.061215624,1.7467183
1.8352304,0.06057377,1.7746565
1.814281,0.06084476,1.7534362
1.8446126,0.060242902,1.7843697
1.8694401,0.059670433,1.8097696
1.8131108,0.060869217,1.7522416
1.879036,0.06026111,1.8187748
1.8599802,0.060279068,1.7997012
1.91099,0.060741864,1.8502481
1.8574234,0.06044674,1.7969767
1.8167604,0.059784092,1.7569764
1.8113298,0.05906073,1.7522691
1.7925057,0.059800558,1.7327052
1.8657835,0.059420854,1.8063626
1.7768,0.061090343,1.7157097
1.8802114,0.059997745,1.8202136
1.8725836,0.06054918,1.8120345
1.7808232,0.061868593,1.7189547
1.8350216,0.061024383,1.7739972
1.8877403,0.06069286,1.8270473
1.8132652,0.059073277,1.7541919
1.8938632,0.06128815,1.8325751
1.8557812,0.060129,1.7956522
1.8252803,0.06076924,1.7645111
1.7999158,0.059301328,1.7406144
1.8440077,0.06117773,1.78283
1.8002707,0.060438972,1.7398317
1.8562591,0.06110569,1.7951534
1.9228551,0.060034752,1.8628204
1.9036964,0.060864005,1.8428324
1.8387172,0.060681786,1.7780354
1.8338599,0.061172117,1.7726878
1.7782047,0.059857827,1.7183468
1.8291616,0.06029247,1.7688692
1.8616717,0.06150784,1.8001639
1.877957,0.061167844,1.8167892
1.8163273,0.059116334,1.757211
1.881203,0.058948185,1.8222549
1.6537311,0.05943528,1.5942959
1.8552907,0.059449907,1.7958407
1.8021235,0.059906907,1.7422166
1.8320336,0.06025839,1.7717752
1.7316277,0.05985112,1.6717765
1.8100424,0.06010507,1.7499373
1.837597,0.059659958,1.777937
1.843022,0.059665028,1.7833569
1.8759851,0.06033358,1.8156515
1.8169452,0.05941191,1.7575333
1.8957651,0.06199972,1.8337654
1.7787279,0.059373144,1.7193547
1.7806954,0.05934076,1.7213547
1.7992557,0.060429398,1.7388263
1.798212,0.060428116,1.7377839
1.8000358,0.060850635,1.7391852
1.7426244,0.058860663,1.6837637
1.9065456,0.06057496,1.8459706
1.8618916,0.061083063,1.8008085
1.7665637,0.06052686,1.7060368
1.794974,0.060259487,1.7347145
1.8522049,0.060263187,1.7919418
1.816248,0.05895341,1.7572947
1.7661221,0.058489848,1.7076323
1.8446219,0.062194064,1.7824278
1.7550639,0.059926443,1.6951375
1.8359562,0.06010868,1.7758476
1.8625535,0.061004765,1.8015487
1.7854856,0.06005699,1.7254286
1.7852485,0.060069006,1.7251796
1.8316927,0.059694678,1.771998
1.8115733,0.06036348,1.7512097
1.77909,0.062202133,1.716888
1.7719965,0.059855208,1.7121413
1.7804273,0.060440872,1.7199864
1.8045021,0.059521385,1.7449807
1.8388261,0.05977617,1.7790499
1.8536242,0.059737284,1.7938869
1.7958478,0.05873574,1.737112
1.8122594,0.05979679,1.7524626
1.870767,0.060290493,1.8104765
1.8329973,0.05905231,1.773945
1.7603675,0.059421156,1.7009463
1.8219128,0.059920345,1.7619925
1.7956439,0.059152093,1.7364918
1.8230069,0.060797997,1.7622088
1.8112985,0.06054276,1.7507558
1.8151613,0.05854568,1.7566156
1.8059888,0.06020218,1.7457867
1.8019283,0.05869196,1.7432363
1.8218718,0.060752645,1.7611191
1.746744,0.060352657,1.6863914
1.8019565,0.05991691,1.7420397
1.9065589,0.059208676,1.8473502
1.8346151,0.060933493,1.7736816
1.8161641,0.059813276,1.7563509
1.8457559,0.06048165,1.7852743
1.9143277,0.0611798,1.853148
1.7044559,0.05853468,1.6459212
1.8653486,0.060361356,1.8049872
1.77124,0.05778917,1.7134508
1.8233612,0.059809905,1.7635512
1.7527122,0.059727307,1.6929849
1.800737,0.06033678,1.7404002
1.8485771,0.060344838,1.7882323
1.8368098,0.058849744,1.7779601
1.8164027,0.060185276,1.7562174
1.7456079,0.05945549,1.6861523
1.7708435,0.059319228,1.7115242
1.8153657,0.060757555,1.7546082
1.7752593,0.059565008,1.7156943
1.8825718,0.061360486,1.8212113
1.760482,0.058594547,1.7018874
1.8044236,0.059646856,1.7447767
1.7983059,0.05974975,1.7385561
1.6736149,0.05947903,1.6141359
1.7294345,0.058065776,1.6713687
1.7747408,0.05908284,1.715658
1.7619462,0.060976446,1.7009697
1.6912911,0.059814967,1.6314762
1.8439761,0.059820574,1.7841556
1.7792847,0.0613316,1.7179531
1.7995708,0.059230536,1.7403402
1.7689551,0.059612326,1.7093428
1.8446046,0.05957399,1.7850306
1.8082944,0.05927157,1.7490228
1.7665566,0.05989537,1.7066612
1.7663493,0.059681658,1.7066677
1.8129936,0.060698535,1.7522951
1.7473836,0.058771417,1.6886122
1.8101326,0.060137156,1.7499955
1.8014985,0.059896946,1.7416016
1.7084074,0.059523713,1.6488837
1.6975569,0.05819759,1.6393592
1.7756599,0.060201734,1.7154582
1.8107436,0.060504913,1.7502387
1.724011,0.058055572,1.6659554
1.8668549,0.061216705,1.8056382
1.7610832,0.059239514,1.7018437
1.8343204,0.06070235,1.7736181
1.7703114,0.059288792,1.7110226
1.8216894,0.059787445,1.761902
1.859284,0.05984679,1.7994373
1.7899132,0.059438277,1.730475
1.7513134,0.05978087,1.6915326
1.745096,0.05947448,1.6856215
1.8429663,0.060984973,1.7819813
1.7550101,0.05829283,1.6967173
1.9007457,0.06021561,1.8405302
1.7403218,0.059886444,1.6804353
1.8025734,0.058385853,1.7441876
1.7708383,0.060307443,1.7105308
1.8512254,0.060344424,1.7908809
1.8477261,0.060969356,1.7867568
1.862736,0.06049962,1.8022363
1.7796075,0.05943014,1.7201774
1.6943132,0.057332035,1.6369811
1.8395447,0.058526993,1.7810177
1.8468456,0.062201135,1.7846445
1.7978245,0.05992443,1.7379
1.7542943,0.059105035,1.6951892
1.8026614,0.059383586,1.7432778
1.796628,0.059273023,1.737355
1.8265291,0.059864666,1.7666645
1.8261898,0.06012546,1.7660643
1.8251479,0.058153834,1.766994
1.7826267,0.060354397,1.7222724
1.7113017,0.058861237,1.6524404
1.808134,0.0600029,1.748131
1.7646639,0.05891315,1.7057508
1.7945538,0.05996925,1.7345845
1.7811221,0.06012365,1.7209984
1.7234443,0.05855287,1.6648915
1.7541453,0.060267642,1.6938776
1.8631916,0.060234528,1.802957
1.7794327,0.059647493,1.7197852
1.7583147,0.060354553,1.6979601
1.7500564,0.059411213,1.6906452
1.7891124,0.060539644,1.7285728
1.7807717,0.06011388,1.7206578
1.697101,0.057569046,1.639532
1.8413321,0.059190437,1.7821417
1.8299751,0.060823556,1.7691516
1.737818,0.056911454,1.6809065
1.8176905,0.06024822,1.7574422
1.8295624,0.0594273,1.7701352
1.7630616,0.059772395,1.7032893
1.7770953,0.061054736,1.7160406
1.7938296,0.059459172,1.7343704
1.855404,0.059107166,1.7962968
1.7117002,0.060393114,1.6513071
1.7697947,0.059918433,1.7098763
1.7572653,0.059900463,1.6973648
1.7552854,0.059515573,1.6957698
1.7776647,0.059787497,1.7178771
1.8074509,0.061256357,1.7461945
1.884484,0.059963927,1.8245201
1.8625686,0.060223516,1.8023452
1.7721993,0.05986268,1.7123365
1.7894776,0.060984224,1.7284933
1.8103727,0.060148053,1.7502247
1.8400501,0.05962477,1.7804253
1.7899356,0.06032141,1.7296141
1.8091733,0.060210027,1.7489634
1.7452337,0.059013743,1.6862199
1.8291408,0.060924385,1.7682164
1.8346397,0.06149775,1.7731419
1.7842096,0.060123973,1.7240857
1.7599661,0.05949326,1.7004728
1.7216043,0.05925126,1.662353
1.7430241,0.059811067,1.683213
1.7482184,0.057728786,1.6904896
1.7636906,0.06033605,1.7033546
1.8277779,0.060342554,1.7674353
1.8162353,0.06046378,1.7557715
1.8398478,0.059264563,1.7805833
1.772695,0.05804981,1.7146451
1.6658707,0.058456838,1.6074139
1.7047396,0.058979724,1.6457598
1.7549366,0.058574364,1.6963623
1.8375202,0.058958344,1.778562
1.7416015,0.059939653,1.6816618
1.7478675,0.058900055,1.6889675
1.7451481,0.060853086,1.6842949
1.7557029,0.05877669,1.6969261
1.6780789,0.059843063,1.6182358
1.7819749,0.05882816,1.7231468
1.7454603,0.060212146,1.6852481
1.7280728,0.059215102,1.6688577
1.8922305,0.05981016,1.8324203
1.8007545,0.059347387,1.7414072
1.7900392,0.059814166,1.730225
1.7122029,0.05905245,1.6531504
1.7509704,0.05975389,1.6912165
1.6825249,0.058914073,1.6236109
1.8631407,0.060726624,1.8024141
1.7529179,0.06040366,1.6925142
1.7055689,0.06012121,1.6454477
1.7954792,0.060090426,1.7353888
1.751724,0.057664443,1.6940596
1.7942381,0.05872335,1.7355148
1.7354914,0.05806561,1.6774257
1.7667,0.058814384,1.7078856
1.7903515,0.060658555,1.7296929
1.7263278,0.060131468,1.6661963
1.6943194,0.0588188,1.6355006
1.7448395,0.05862959,1.6862099
1.7874036,0.060574807,1.7268288
1.7772802,0.05776418,1.719516
1.6920289,0.05812343,1.6339054
1.7478992,0.05957546,1.6883237
1.8338045,0.05976999,1.7740345
1.8003484,0.058697186,1.7416512
1.7275262,0.059668813,1.6678574
1.6595883,0.058543615,1.6010448
1.8280036,0.060296934,1.7677068
1.7982647,0.059345867,1.7389189
1.7992661,0.058849394,1.7404168
1.8111148,0.05994171,1.751173
1.7844424,0.061161675,1.7232808
1.7457751,0.058425527,1.6873496
1.7432398,0.0595168,1.683723
1.7692738,0.060426723,1.708847
1.7587546,0.06065909,1.6980956
1.8282202,0.059135824,1.7690845
1.8171732,0.06048853,1.7566847
1.7416558,0.0583514,1.6833044
1.7804825,0.05868827,1.7217942
1.7300346,0.059421267,1.6706133
1.7847612,0.05943165,1.7253295
1.7768949,0.059227485,1.7176675
1.6593411,0.058634818,1.6007063
1.7665626,0.060846742,1.7057159
1.8189753,0.05966749,1.7593079
1.8358897,0.05925543,1.7766342
1.8018336,0.05948053,1.7423531
1.5537318,0.0559788,1.497753
1.7374829,0.058632474,1.6788504
1.791715,0.05956331,1.7321517
1.6714387,0.058358554,1.6130801
1.7619466,0.060418516,1.7015281
1.7298942,0.060182057,1.6697121
1.7567533,0.059011746,1.6977416
1.7158003,0.059260495,1.6565398
1.7237344,0.059109524,1.6646248
1.7957429,0.059720196,1.7360227
1.7907095,0.05961593,1.7310935
1.7332042,0.05778228,1.675422
1.7322174,0.058344524,1.673873
1.6888297,0.059545036,1.6292846
1.7090216,0.05861394,1.6504077
1.7872086,0.058936138,1.7282724
1.7509701,0.060244136,1.690726
1.7542766,0.060445327,1.6938313
1.8099912,0.05958378,1.7504075
1.7552776,0.059322845,1.6959548
1.838361,0.058652904,1.7797081
1.832381,0.060405906,1.7719752
1.8007365,0.05993323,1.7408034
1.7700769,0.060254034,1.7098229
1.7380579,0.059853774,1.678204
1.7780447,0.06127121,1.7167735
1.764294,0.05896549,1.7053286
1.724262,0.058333434,1.6659286
1.7582319,0.060051166,1.6981807
1.7929829,0.059139475,1.7338434
1.7070289,0.05844304,1.6485858
1.7456362,0.059152987,1.6864833
1.7353538,0.05853983,1.676814
1.720911,0.05950275,1.6614083
1.7702047,0.05965172,1.7105529
1.7949935,0.058992464,1.736001
1.7127233,0.0590246,1.6536987
1.7205944,0.059182506,1.6614119
1.6305606,0.058870073,1.5716906
1.7288021,0.059746627,1.6690555
1.7136724,0.0581648,1.6555076
1.7853378,0.060283594,1.7250543
1.7224822,0.05902651,1.6634557
1.7566607,0.060496677,1.696164
1.7168359,0.05940048,1.6574354
1.8602576,0.0616326,1.798625
1.7206781,0.060256515,1.6604216
1.6680793,0.057609558,1.6104697
1.767498,0.059228458,1.7082696
1.7361628,0.05906169,1.6771011
1.8172245,0.05862478,1.7585998
1.7616289,0.05794105,1.7036878
1.8247309,0.059495892,1.765235
1.7705787,0.059491273,1.7110875
1.7995713,0.060127992,1.7394433
1.7518835,0.05868727,1.6931962
1.8244133,0.05938349,1.7650298
1.7402118,0.058056243,1.6821556
1.6809365,0.058682557,1.6222539
1.7841617,0.05905351,1.7251081
1.7444297,0.060427696,1.684002
1.7807764,0.059807163,1.7209692
1.8303435,0.058759496,1.771584
1.7599958,0.059362147,1.7006336
1.6928613,0.057344623,1.6355166
1.6799483,0.058654718,1.6212937
1.7793574,0.058947816,1.7204096
1.7987725,0.05978091,1.7389915
1.7503551,0.06018806,1.6901671
1.8394055,0.059781756,1.7796237
1.7044624,0.058958415,1.645504
1.7323518,0.059032314,1.6733195
1.7170327,0.05953968,1.657493
1.6540574,0.059450053,1.5946074
1.7483772,0.05907428,1.6893029
1.8053418,0.05958331,1.7457585
1.7622274,0.059058968,1.7031684
1.7691754,0.059866432,1.709309
1.7674237,0.058763865,1.7086599
1.8530867,0.060031652,1.793055
1.7590758,0.060372192,1.6987035
